,academicyear,state,control,fte_count,tuition01,tuition02,net_student_tuition,federal03,state03,investment01,appliedaid01,grant06,grant07,institutional_grant_aid_share,tuition_discount,inst_grant_pct,inst_grant_avg_amount,loan_avg_amount,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,grad_rate_150_p,ftretention_rate,year_total_undergrad,admssn,applcn,total_enrollment
464,1991,GU,public,1477.7932895,1848535.0,,-157485.0,1404650.0,28283484.0,,,62559.0,2006020.0,0.0383350384125895,0.0438867022213135,,,,12.5,93.0,8.0,0.0,,,,,,2370.5
465,1991,HI,private,1050.2612602222223,6347247.2,,5246938.4,2433.6666666666665,6768.0,,,665773.8,1100308.4,0.5998331119617566,0.1485669432895314,,,,41.285714285714285,141.85714285714286,38.42857142857143,0.0,,,,,,1284.6666666666667
466,1991,HI,public,3172.114788090909,4722601.333333333,,3740282.6666666665,2742053.0,33792327.88888889,,,110510.5,982318.4444444445,0.060572708836125325,0.01712547220763707,,,,225.33333333333334,302.3333333333333,92.77777777777777,15.88888888888889,,,,,,4386.909090909091
467,1991,IA,private,862.599179244898,9159816.944444444,,6192034.103732639,22751.0,738110.0,,,2135385.7352941176,2957567.888888889,0.6498198257533946,0.2697637704959659,,,,11.63265306122449,152.83673469387756,16.163265306122447,0.5306122448979592,,,,,,1063.7551020408164
468,1991,IA,public,5041.6967957368415,13011657.111111112,316736.4166666667,8168678.611111111,1379091.3333333333,30274717.722222224,,,901537.0,5054136.388888889,0.08843340541864649,0.037869442916867446,,,,394.0,531.1111111111111,132.0,37.111111111111114,,,,,,6202.9473684210525
469,1991,ID,private,2357.75193175,5886072.25,10135.0,4533845.25,,,,,815664.0,1354760.75,0.6025585730059387,0.19071989573980702,,,,393.2,52.4,9.4,0.0,,,,,,2533.25
470,1991,ID,public,4529.233737285714,8271778.166666667,268124.0,3682316.8333333335,4170052.0,29653005.333333332,,,1423765.0,4678836.0,0.29665593452240324,0.19552091678258454,,,,152.42857142857142,410.57142857142856,104.42857142857143,10.857142857142858,,,,,,5944.714285714285
471,1991,IL,private,1040.9247945585785,14356738.5,176550.0,10262829.5390625,66663.25,556632.1176470588,,,2843998.517675781,4073597.3372093025,0.6400988643372997,0.2260150509873409,,,,13.666666666666666,169.225,90.2,9.3,,,,,,1333.2857142857142
472,1991,IL,public,6013.764214728814,12036841.163265307,475593.6923076923,7584821.83338648,1158971.0625,27018647.479166668,,,855064.4444444445,4577660.428571428,0.1612010153733286,0.0654738835601867,,,,424.7692307692308,569.8461538461538,168.6153846153846,23.96153846153846,,,,,,9372.440677966102
473,1991,IN,private,1001.2889987400001,10118619.214285715,1165865.0,6803065.816917783,107948.25,,,,2212689.8205128205,3594686.0,0.6587865378200973,0.2807551822149932,,,,10.42,182.74,34.5,2.36,,,,,,1135.54
474,1991,IN,public,7111.862311083333,30380691.625,1443384.0,21340304.4375,4062023.0811631945,55382725.0625,,,2806549.375,9130598.25,0.2938383736055893,0.09586927887886151,,,,370.05,981.6,256.2,45.8,,,,,,9438.208333333334
475,1991,KS,private,498.6920328846154,3469746.590909091,69569.0,2014552.6818181819,115315.0,,,,774915.9523809524,1461518.3636363635,0.6123384347579628,0.26303546222945556,,,,19.96153846153846,96.57692307692308,11.384615384615385,0.0,,,,,,621.4615384615385
476,1991,KS,public,2667.8825546279068,6896898.777777778,396911.1427951389,4215862.730137416,5455765.166666667,16200494.851851853,,,573901.24,2545117.25,0.2682190610587897,0.16375828914650692,,,,126.23809523809524,253.47619047619048,74.11904761904762,8.785714285714286,,,,,,3858.3255813953488
477,1991,KY,private,601.6189474722222,3766698.0714285714,37665.333333333336,1919655.7857142857,69500.5,,,,1014537.24,1851077.857142857,0.605761781926522,0.3658495311410023,,,,12.166666666666666,74.63888888888889,18.36111111111111,2.7777777777777777,,,,,,732.6944444444445
478,1991,KY,public,13036.440082777666,23544935.0,6958.0,12261627.555555556,9073033.0,68657196.0,,,3741394.25,11284080.0,0.35897599685994447,0.18367794839700735,,,,414.8,1029.8,330.9,22.4,,,,,,17095.555555555555
479,1991,LA,private,1480.4848962499998,20021118.363636363,50053.0,13130188.454545455,97892.6376953125,1378.0,,,5727069.636363637,6900029.545454546,0.5904235491564559,0.20384255278839059,,,,10.529411764705882,193.8235294117647,77.76470588235294,7.176470588235294,,,,,,1727.125
480,1991,LA,public,5685.43298056,12349008.65,1070722.107421875,7418320.6,3018938.0,28339878.0,,,1497891.9333333333,5769338.7,0.1773847466719024,0.07619654110612926,,,,99.6086956521739,571.0,122.0,12.826086956521738,,,,,,6949.0
481,1991,MA,private,1897.5409036862745,25426332.1375,49377832.666666664,22514788.676367186,74175.0,983819.8333333334,,,5579165.342465754,6871291.532467533,0.7147228875825378,0.1671414991863902,,,,46.15151515151515,301.5656565656566,159.63636363636363,17.373737373737374,,,,,,2371.3529411764707
482,1991,MA,public,3392.940305076923,11894249.636363637,6469937.366666666,9080585.370370371,3143850.5,18854733.96,,,1262549.238095238,3815166.5555555555,0.15958537782738383,0.04885172498488055,,,,255.2941176470588,431.70588235294116,95.05882352941177,13.294117647058824,,,,,,4807.615384615385
483,1991,MD,private,971.9934587241379,14402912.15,,10286262.68479004,12003.0,2241605.8619791665,,,3290354.3430047287,4116083.1,0.7062467992010691,0.20722246353569537,,,,103.65517241379311,138.0344827586207,118.17241379310344,10.724137931034482,,,,,,1383.896551724138
484,1991,MD,public,4461.188986909091,12443749.586206896,11968.333333333334,9306349.266666668,30059121.5,25865091.714285713,,,1137798.6363636365,2723805.4,0.33237436767032086,0.07282324960506982,,,,224.25,505.6875,109.75,16.46875,,,,,,6850.606060606061
485,1991,ME,private,660.7661256470589,9714512.5,545006.0,7518774.75,,96739.0,,,1820439.7272727273,2241155.0833333335,0.6659264294453511,0.1584252524529542,,,,16.235294117647058,134.41176470588235,7.588235294117647,0.0,,,,,,856.5294117647059
486,1991,ME,public,4274.181503000001,9984226.714285715,61313.0,5678997.622663225,1771723.0,24962373.285714287,,,1142993.3333333333,4331144.714285715,0.0999295833244736,0.04311155209545469,,,,200.14285714285714,420.85714285714283,103.57142857142857,4.714285714285714,,,,,,5930.857142857143
487,1991,MI,private,925.4604436527778,9729993.666666666,257549.0,6599958.180642361,164549.0,517916.25,,,1430078.3333333333,3224002.3326526987,0.5167296739101421,0.16472582455012239,,,,49.6764705882353,147.30882352941177,23.25,0.6911764705882353,,,,,,1220.861111111111
488,1991,MI,public,6832.741923479167,22364916.681818184,177776.25,15799053.642933238,129701.0,30156455.90909091,,,1625141.0975609757,6579442.136363637,0.18914853316252866,0.06859091624314247,,,,419.2391304347826,752.6086956521739,273.17391304347825,31.41304347826087,,,,,,10174.520833333334
489,1991,MN,private,1055.4961016,12414320.46875,256772.16666666666,8712450.26171875,99986.0,1861672.0,,,2251842.72983871,3757041.166015625,0.5739351960297865,0.22654024401941986,,,,14.119047619047619,191.6904761904762,31.952380952380953,0.9523809523809523,,,,,,1225.2888888888888
490,1991,MN,public,3986.7253034390246,10546045.0,3015129.2,6012725.848388672,2513301.5714285714,23261897.15625,,,729968.5714285715,3684553.375,0.09389751954292239,0.043747267065477054,,,,192.55,389.525,81.125,17.65,,,,,,5456.756097560976
491,1991,MO,private,900.0045813466667,8849611.017857144,100400.0,6364331.803780692,49143.333333333336,74586.0,,,2019607.2291666667,2788277.24,0.687538484506869,0.24049304910086436,,,,24.314285714285713,145.31428571428572,71.98571428571428,4.6,,,,,,1239.6533333333334
492,1991,MO,public,3250.3249086,14300963.9,12662.0,9226671.369433593,2551945.3333333335,26736253.4,,,2114129.05,5074373.7,0.26291529461544244,0.13756419018656968,,,,141.25925925925927,540.074074074074,140.11111111111111,13.074074074074074,,,,,,4307.125
493,1991,MP,public,405.119947,92900.0,564925.0,-755049.0,11412.0,,,,516992.0,1412874.0,0.365915148838467,0.785911146581538,,,,42.0,0.0,0.0,0.0,,,,,,661.0
494,1991,MS,private,568.6946577058824,3518563.4285714286,12986.0,1977179.078404018,,,,,724872.7142857143,1539129.7142857143,0.5698585027360373,0.320004031510278,,,,15.470588235294118,85.17647058823529,20.11764705882353,0.0,,,,,,684.2352941176471
495,1991,MS,public,3844.5619821666664,6621720.458333333,13900.0,2472910.7395833335,1975387.3636363635,15232270.125,,,1101519.9090909092,4146265.1666666665,0.2614565884520569,0.20832317402575146,,,,188.625,321.2916666666667,88.29166666666667,13.791666666666666,,,,,,4543.25
496,1991,MT,private,231.7182862857143,3171047.8,,1636921.428125,832360.5,,,,547515.0,1500269.4,0.4383185207220978,0.3938092560981164,,,,11.923076923076923,31.0,0.38461538461538464,0.0,,,,,,293.5
497,1991,MT,public,1793.8881455625,2805831.785714286,17611.0,793134.0714285715,2078375.0,12244281.333333334,,,322135.8333333333,2017729.4285714286,0.20138105959808497,0.189102466958702,,,,50.0,217.1875,46.75,3.5,,,,,,2146.3125
498,1991,NC,private,1177.1193346470588,10119627.767441861,101392.0,6455032.264625727,497906.5,537637.5,,,1738195.219512195,3666263.604651163,0.5306860487911573,0.2272077283243821,,,,23.07843137254902,175.64705882352942,29.098039215686274,3.9411764705882355,,,,,,1297.2549019607843
499,1991,NC,public,2641.726440443038,3397792.821917808,137546.8271040483,1814318.280501082,1282494.5238095238,18258253.756756756,,,227282.77838930878,1576510.2162162163,0.10614461722768453,0.07477237294091013,,,,130.65384615384616,254.4102564102564,60.91025641025641,8.717948717948717,,,,,,3621.518987341772
500,1991,ND,private,265.04130541666666,2416692.0,134592.0,1171480.3333333333,893073.0,,,,1067401.0,1521172.4,0.4740511401138662,0.25219414867307466,,,,5.7272727272727275,61.63636363636363,5.454545454545454,0.0,,,,,,298.0
501,1991,ND,public,2731.096554363636,6352654.7272727275,75531.0,3514014.6363636362,1551056.75,16248301.375,,,841564.0,2845506.6363636362,0.12655637210582718,0.07417831836704218,,,,156.45454545454547,359.3636363636364,47.90909090909091,5.7272727272727275,,,,,,3125.5454545454545
502,1991,NE,private,665.3611275652174,7299830.866666666,,5134419.0,456532.5,,,,1746852.1666666667,2165411.7333333334,0.5458641140524111,0.21718759507694324,,,,15.73913043478261,115.56521739130434,8.434782608695652,0.17391304347826086,,,,,,792.4347826086956
503,1991,NE,public,5379.822733666667,8909789.666666666,138971.16666666666,4717539.416666667,3099609.0,28665150.545454547,,,1302086.0,4261735.583333333,0.2614651202116779,0.1568945533551856,,,,210.16666666666666,524.25,125.0,17.916666666666668,,,,,,7722.833333333333
504,1991,NH,private,1191.6160868125,13450763.92857143,540226.0,10597535.994123187,86743.0,,,,2506641.3776041665,2885506.285714286,0.73446373568223,0.14209362745263673,,,,35.0,244.93333333333334,74.2,2.6,,,,,,1565.3125
505,1991,NH,public,4989.4231926,100264432.0,2797657.0,18105592.6,27460.5,14245185.4,,,5962267.0,4185419.0,0.23560184843423834,0.0442364205984628,,,,318.0,690.8,132.4,7.8,,,,,,6432.6
506,1991,NJ,private,833.7313561428572,22145949.89473684,54238.0,15603580.842105264,73991.5,1183030.2222222222,,,4003786.736842105,6545223.631578947,0.5939450618014737,0.22212615768798158,,,,8.272727272727273,122.32727272727273,51.61818181818182,7.418181818181818,,,,,,1105.5535714285713
507,1991,NJ,public,4520.94659351282,15078422.0,728000.0,10402056.889490929,1830020.3333333333,27580303.35483871,,,508057.3,4692280.548387097,0.1424757143256305,0.02641203277325747,,,,299.5151515151515,512.0,142.6060606060606,12.363636363636363,,,,,,6791.358974358975
508,1991,NM,private,356.4684055,3034489.75,,1863775.75,1681.0,3500.0,,,612044.25,1170714.0,0.4132452476113537,0.162285514148095,,,,1.8333333333333333,49.666666666666664,11.166666666666666,0.0,,,,,,456.5
509,1991,NM,public,3496.4105902352935,5506199.857142857,,1383858.4285714286,3515634.3333333335,25590266.25,,,197013.16666666666,4122341.5,0.15147074452515122,0.4004555828737471,,,,142.41176470588235,290.29411764705884,107.94117647058823,13.647058823529411,,,,,,4994.470588235294
510,1991,NV,private,248.893651,1263669.0,,983514.0,,,,,99002.0,280155.0,0.498152808266852,0.110440313088317,,,,0.0,26.0,0.0,0.0,,,,,,313.0
511,1991,NV,public,5590.798427500001,7890820.833333333,,5925292.0,25000.0,26930108.833333332,,,565525.5,1965528.8333333333,0.2257192463746932,0.058846099940458585,,,,158.66666666666666,391.1666666666667,102.16666666666667,6.0,,,,,,10207.0
512,1991,NY,private,1292.656023037594,27644679.49606299,263142.85714285716,21475275.583068848,488333.3333333333,1181141.4141414142,,,4693626.498629386,6197059.699186992,0.72416691311806,0.2060088975412429,,,,32.872950819672134,220.47540983606558,109.84836065573771,11.290983606557377,,,,,,1614.5
513,1991,NY,public,5965.521552184211,13508384.317460317,267265.5,7165050.123076923,97654775.0,36716318.365079366,,,843040.5365853659,6037016.171875,0.11557741478738616,0.04086892541132091,,,,571.3529411764706,582.8088235294117,179.6764705882353,18.63235294117647,,,,,,8103.513157894737
514,1991,OH,private,876.6520517798166,12368468.242424242,385541.1111111111,8561389.893656716,413878.85714285716,1419688.75,,,2792111.0508474577,3895067.4285714286,0.6312259766181435,0.2411551794265646,,,,13.73076923076923,154.16346153846155,46.79807692307692,2.9326923076923075,,,,,,1071.3119266055046
515,1991,OH,public,4780.624426235294,28109713.722222224,14480.0,21318868.199327257,6689534.3,37781700.86111111,,,2598220.9310344825,6780021.388888889,0.1968311409732259,0.06099934771623411,,,,357.6904761904762,772.5714285714286,226.95238095238096,35.142857142857146,,,,,,6416.558823529412
516,1991,OK,private,898.7757615555555,7839137.266666667,105472.0,5152982.733333333,4123.0,7214.0,,,1617281.4285714286,2721311.8666666667,0.5823358236062675,0.21860091892499506,,,,10.833333333333334,136.27777777777777,44.27777777777778,1.5555555555555556,,,,,,1040.0555555555557
517,1991,OK,public,2729.4417330697675,5016915.0344827585,213763.0,1801528.1194268588,3351876.5,16341296.379310345,,,824981.0731907894,3213490.9655172415,0.16440447274028078,0.11842673942658619,,,,130.390243902439,284.390243902439,71.21951219512195,8.585365853658537,,,,,,3806.4883720930234
518,1991,OR,private,806.1571784545454,8277733.15,27997.0,6062472.355493164,42940.0,84781.66666666667,,,1574350.0,2217805.4,0.6413751450832876,0.17958708512984425,,,,2.272727272727273,148.3181818181818,39.27272727272727,1.2272727272727273,,,,,,918.1363636363636
519,1991,OR,public,4838.96337152381,9012430.857142856,124966.75,5196001.428571428,2002565.3333333333,17975065.85714286,,,425251.0,3840232.523809524,0.16474017418360992,0.09177864680557168,,,,214.66666666666666,459.2857142857143,120.61904761904762,19.476190476190474,,,,,,6891.380952380952
520,1991,PA,private,1045.5290618351648,16273313.955752213,123784.69030761719,12464246.34008573,321272.0,2872342.8518518517,,,2869398.606060606,4031090.214953271,0.7037126556041832,0.20476047065858755,,,,20.85056607550083,177.6573033707865,48.30337078651685,5.674157303370786,,,,,,1283.0054945054944
521,1991,PA,public,6106.9212592682925,31847892.25,609369.6666666666,25349665.085205078,6511177.333333333,29297773.875,,,2624603.274456522,6520478.84375,0.16787042736809946,0.04017403688200748,,,,305.42424242424244,930.8484848484849,213.33333333333334,33.696969696969695,,,,,,7923.634146341464
522,1991,PR,private,2148.7351360270272,7779551.115384615,1517583.0,3905678.9655172415,,64553.0,,,188933.36842105264,3341299.6785714286,0.6390834251679746,0.019987431542681157,,,,67.27777777777777,210.61111111111111,22.38888888888889,1.0277777777777777,,,,,,2497.324324324324
523,1991,PR,public,5103.042197,5466975.0,932867.6666666666,-9223158.6,15923029.0,69323780.5,,,112559.66666666667,15249854.2,0.04083633783037603,0.11145339943519106,,,,242.77777777777777,610.8888888888889,67.55555555555556,2.7777777777777777,,,,,,5758.8
524,1991,PW,public,422.580911,1634988.0,,-332616.0,,644445.0,,,683312.0,1967604.0,0.347281261879931,0.417930896128901,,,,0.0,0.0,0.0,0.0,,,,,,491.0
525,1991,RI,private,3251.5820209999997,36653665.0,,29819895.333333332,,500000.0,,,7136499.857142857,6833769.888888889,0.7377347978240945,0.12909731712094197,,,,236.91666666666666,492.5833333333333,89.33333333333333,14.5,,,,,,3710.3
526,1991,RI,public,9601.378249666666,26876966.333333332,,20039985.333333332,,37871467.333333336,,,1976102.6666666667,6836981.333333333,0.298461456912421,0.08896735458107143,,,,451.0,1080.6666666666667,304.0,32.0,,,,,,14116.666666666666
527,1991,SC,private,792.815259483871,6919510.375,120264.33333333333,4745350.36328125,65946.0,,,,1160408.620923913,2170841.8333333335,0.5787372315067707,0.20676153037732617,,,,16.2,131.3,17.233333333333334,0.8,,,,,,886.8387096774194
528,1991,SC,public,2834.8048021944446,7577373.7272727275,109359.0,5727805.045079087,693139.1666666666,17539206.636363637,,,370078.26666666666,1850344.4545454546,0.2097741464520018,0.057632262060978545,,,,121.45714285714286,295.42857142857144,97.65714285714286,9.885714285714286,,,,,,3647.4166666666665
529,1991,SD,private,332.46117953333334,3842174.125,58591.0,2416849.75,,,,,823484.5714285715,1439972.125,0.5415027791866273,0.19221632587494103,,,,22.23076923076923,53.92307692307692,5.538461538461538,0.23076923076923078,,,,,,417.06666666666666
530,1991,SD,public,1925.3105744615384,5619339.666666667,,3353322.222222222,3122521.5,13643135.166666666,,,171603.5,2266017.4444444445,0.12221180498038718,0.05294881762645619,,,,63.30769230769231,223.30769230769232,54.53846153846154,3.6153846153846154,,,,,,2296.4615384615386
531,1991,TN,private,783.0167758,7053672.977777778,204239.0,4640751.052777777,371156.5,323784.5,,,1836787.1707317072,2453093.75,0.6373873875751096,0.23766747641393027,,,,13.875,112.35714285714286,23.696428571428573,4.357142857142857,,,,,,882.0727272727273
532,1991,TN,public,2630.0131045,11736206.714285715,5257.0,7541809.238839285,896236.6,31596933.23809524,,,992634.3055555555,4163536.761904762,0.1344211176513504,0.053130908401973924,,,,128.45454545454547,356.8787878787879,102.45454545454545,12.030303030303031,,,,,,3545.6346153846152
533,1991,TX,private,1078.675778608108,9161571.98245614,138586.4,6322725.595052083,128130.5,5273850.833333333,,,1909289.9029333727,2885098.875,0.6542716398966856,0.28117574934619727,,,,10.078947368421053,175.30263157894737,53.31578947368421,3.5921052631578947,,,,,,1274.0135135135135
534,1991,TX,public,6067.526684359551,8878938.19047619,66426.31578947368,4526578.941359747,2053150.8,31288169.542168673,,,1009433.8362585617,4347951.785714285,0.22265450724078817,0.12568087623643354,,,,214.72093023255815,601.7093023255813,171.41860465116278,23.61627906976744,,,,,,8707.044943820225
535,1991,UT,private,5952.5165602,55946987.666666664,54455.0,41938211.0,,,,,4524916.666666667,14045078.333333334,0.49867011183723603,0.14414683432560002,,,,39.6,1050.2,210.4,18.8,,,,,,6882.4
536,1991,UT,public,5256.768168461538,12311507.333333334,1371802.6666666667,6912858.666666667,3823452.0,33859773.55555555,,,759754.5555555555,6313183.333333333,0.1780686897817717,0.11146737772655244,,,,399.55555555555554,676.5555555555555,155.55555555555554,29.11111111111111,,,,,,7108.2307692307695
537,1991,VA,private,866.1769934642858,10170926.78125,42069.0,7116468.242424242,750974.0,4567225.5,,,1977803.9,2750073.0,0.7409014325733572,0.28801035299625954,,,,6.017857142857143,126.125,27.089285714285715,0.35714285714285715,,,,,,1087.5357142857142
538,1991,VA,public,4144.545706020408,12912790.358974358,,9457731.91386218,12686550.0,22723285.871794872,,,822205.2432432432,3452304.9743589745,0.17560127649043497,0.06476219527365794,,,,193.05,543.625,158.825,21.375,,,,,,5962.551020408163
539,1991,VI,public,1504.954656,4261248.0,,-8664952.0,66553.0,31170340.0,,,5129256.0,12926200.0,0.474334297782798,1.43886016490944,,,,61.0,152.0,49.0,0.0,,,,,,2466.0
540,1991,VT,private,804.5409032352941,10380326.8125,85945.0,8368664.991699219,280130.6666666667,,,,1561304.9458007812,2011710.4375,0.676081654801755,0.13783903289967747,,,,40.470588235294116,125.76470588235294,53.294117647058826,0.0,,,,,,952.7058823529412
541,1991,VT,public,3280.9481484000003,55316864.0,,44953604.0,3466000.0,20498550.0,,,4154009.0,10363259.5,0.5319085378446939,0.1007009396647582,,,,269.5,1228.5,193.5,24.0,,,,,,4203.6
542,1991,WA,private,909.3177786428571,13203381.05263158,95890.33333333333,10248498.203497635,1799.0,3746.0,,,2227738.5,2938804.8766447366,0.5918554270586823,0.1534235641779234,,,,53.2962962962963,185.5185185185185,67.77777777777777,0.8888888888888888,,,,,,1166.4285714285713
543,1991,WA,public,4502.098099631579,9000192.94117647,212599.07142857142,4544346.40602022,4227570.5,24373514.76470588,,,1002867.0665246212,4629195.55882353,0.1733055714787907,0.10563436879892822,,,,364.3611111111111,396.3333333333333,90.44444444444444,17.555555555555557,,,,,,6445.4473684210525
544,1991,WI,private,935.8714953809524,10365915.857142856,17481.25,7740531.540893554,31225.0,1200449.0,,,2000467.28,2818772.3846153845,0.6725612609677903,0.20983515158970048,,,,6.511627906976744,148.04651162790697,26.046511627906977,1.813953488372093,,,,,,1137.404761904762
545,1991,WI,public,5663.156735088235,14615481.366666667,313125.75,9183187.3,3131418.2,28039732.6,,,3820552.785714286,5474044.066666666,0.37667704561922294,0.18067928368330297,,,,256.3636363636364,607.6666666666666,150.36363636363637,24.060606060606062,,,,,,7471.205882352941
546,1991,WV,private,494.44395000000003,6120916.888888889,,3550326.486111111,,,,,1526988.625,2417685.777777778,0.6682067122652658,0.2637881512753782,,,,28.571428571428573,71.0,7.571428571428571,0.0,,,,,,599.9375
547,1991,WV,public,2131.5988122333333,6830277.0,2393318.4444444445,5335724.911830357,3463472.5,18804904.07142857,,,573979.1428571428,3017919.285714286,0.2737739050134699,0.10173747814442746,,,,92.80952380952381,307.95238095238096,75.61904761904762,5.238095238095238,,,,,,2643.233333333333
548,1991,WY,public,2359.666319,3118682.875,72383.25,300622.25,8669002.0,15077888.375,,,252488.0,2854252.375,0.19967914087375627,0.20183795075904332,,,,161.55555555555554,182.33333333333334,33.77777777777778,7.444444444444445,,,,,,3409.0
549,1992,AK,private,141.81611585714285,1714323.0,6031.0,1118399.3333333333,,,,,244643.66666666666,599944.3333333334,0.6736449304671296,0.22844106859128352,,,,2.3333333333333335,20.166666666666668,7.5,0.0,,,,,,215.28571428571428
550,1992,AK,public,3730.4340638000003,16451505.0,1101836.0,26011040.0,1209770.0,86044468.5,,,1835671.0,7802518.0,0.261503786341794,0.0603423005445153,,,,331.5,500.0,161.0,6.5,,,,,,5970.2
551,1992,AL,private,708.68959508,5908191.75,154040.5,3650803.4453125,126313.5,1097254.75,,,1258625.85,2234573.75,0.5922916814422671,0.2676191887939077,,,,15.346153846153847,113.15384615384616,16.384615384615383,0.11538461538461539,,,,,,787.56
552,1992,AL,public,4113.509110085107,7545118.162790698,21272.0,4405587.675828091,1035521.1625,16200265.181818182,,,817588.0555555555,3137973.697674419,0.23572603380362833,0.13797524077146242,,,,352.40425531914894,358.1914893617021,109.17021276595744,7.9361702127659575,,,,,,5032.63829787234
553,1992,AR,private,555.7176005714285,4226559.916666667,9342.0,2452500.5,182545.66666666666,760.0,,,1072721.1,1776394.8333333333,0.5660458507226211,0.24186322962854429,,,,4.809523809523809,77.52380952380952,3.7142857142857144,0.19047619047619047,,,,,,606.3333333333334
554,1992,AR,public,1769.321896116279,6263055.2,6872.0,2536957.6134765623,6038852.0,17364911.8,,,882766.6842105263,3725311.6,0.20845408823464706,0.1428882571602872,,,,85.28571428571429,232.32142857142858,61.107142857142854,4.0,,,,,,2223.813953488372
555,1992,AS,public,997.309222,,68552.0,-118322.0,,2214557.0,,,,186874.0,,,,,,41.0,0.0,0.0,0.0,,,,,,1267.0
556,1992,AZ,private,226.28492792307694,4408220.5,,3884458.4677734375,136445.0,,,,342944.6,520206.6666666667,0.619950181642881,0.21487650009499823,,,,1.9166666666666667,17.833333333333332,83.91666666666667,0.0,,,,,,256.61538461538464
557,1992,AZ,public,7152.483127818181,15943042.523809524,497742.25,9937424.652636718,2914048.5,29531474.65,,,2041276.6666666667,6864621.8,0.25504297211383214,0.0985302080627724,,,,246.4090909090909,577.5,162.22727272727272,28.772727272727273,,,,,,11565.136363636364
558,1992,CA,private,758.8585646293103,15717793.704,1293409.2749023438,12505260.29691638,95076.0,520254.5,,,3120630.886574074,4124578.8474576273,0.7421892748900827,0.16811401961732647,,,,7.956331877729258,108.52401746724891,78.00436681222708,9.777292576419214,,,,,,933.4741379310345
559,1992,CA,public,8856.29637142857,11797855.009433962,771368.0158730159,6971957.980591961,3095440.204326923,53274173.20754717,,,2562810.242424242,5169346.0,0.14763499605451647,0.11577122081073887,,,,419.646017699115,737.7699115044247,163.8849557522124,22.628318584070797,,,,,,14635.92857142857
560,1992,CO,private,1462.7299096666666,13137548.25,,10468150.909090908,,,,,3003497.3333333335,3303952.909090909,0.7672380589359367,0.2385382507221847,,,,5.947368421052632,124.03636379241944,71.36842105263158,6.842105263157895,,,,,,1814.5714285714287
561,1992,CO,public,4229.389660555556,15516856.07142857,10432.0,9320239.959590517,67293038.0,15694382.481481481,,,409897.5904947917,5645641.344827586,0.14695235593811226,0.08092137143868106,,,,146.16666666666666,533.2,141.6,19.233333333333334,,,,,,6138.777777777777
562,1992,CT,private,1251.504773162162,27661401.52631579,267005.5,20263033.777777776,814378.0,597843.6666666666,,,7178814.9375,8937406.944444444,0.6678362789813888,0.13820138650666589,,,,22.22222222222222,193.19444444444446,115.47222222222223,11.055555555555555,,,,,,1617.4864864864865
563,1992,CT,public,2821.75947568,7699854.173913044,1967894.0,5987871.936141305,40246972.0,15125265.260869564,,,2578672.73125,1747861.8695652173,0.35034184816553443,0.06201277253837899,,,,159.92,324.64,96.6,8.24,,,,,,4330.44
564,1992,DC,private,2620.9990115,44983437.733333334,384572.0,41173532.84615385,106236432.0,224451.0,,,8909604.538461538,10748670.153846154,0.8093829016916365,0.17583916657616647,,,,2.7142857142857144,348.4761904761905,243.0952380952381,22.523809523809526,,,,,,3251.1
565,1992,DC,public,3717.2755344999996,8061135.0,,4808921.0,21953000.0,,,,105291.0,3252214.0,0.101985293710684,0.0411453225879482,,,,112.5,250.0,100.0,0.0,,,,,,6124.0
566,1992,DE,private,851.8887944999999,7253434.333333333,,6388256.666666667,,,,,402247.0,865177.6666666666,0.4589357395827487,0.05620729521936674,,,,48.0,145.0,51.0,0.0,,,,,,1270.75
567,1992,DE,public,4487.964528166666,64306319.0,3723030.0,22351439.128125,3019444.0,19888386.0,,,7237208.5,5540845.6,0.485150263054568,0.120772854290638,,,,187.6,699.4,128.2,33.4,,,,,,5901.166666666667
568,1992,FL,private,987.8290084933333,17795329.89473684,58451.2,13984668.764211554,43003.333333333336,5793227.5,,,2286127.891891892,3920072.2162162163,0.5338962522529191,0.14281797357283127,,,,27.81159420289855,191.68115942028984,72.15942028985508,8.231884057971014,,,,,,1267.1733333333334
569,1992,FL,public,4916.584272342106,13399740.289473685,591432.9121767242,8170279.693213212,2070316.25,43377238.722222224,,,999055.6666666666,5654986.578947368,0.18619262640076273,0.08170945027489149,,,,637.9811320754717,527.8679245283018,126.22641509433963,15.641509433962264,,,,,,7602.4078947368425
570,1992,FM,public,597.201057,165320.0,822504.0,-1059052.0,16666.0,,,,741038.0,2046876.0,0.362033655189665,0.750172095434004,,,,56.0,0.0,0.0,0.0,,,,,,837.0
571,1992,GA,private,1019.4269344318182,11381988.545454545,22502.0,7583617.047762784,629320.6666666666,2616304.5,,,2634976.3666666667,3788596.757575758,0.6447248755429086,0.24973787173404235,,,,21.53488372093023,133.34883720930233,35.46511627906977,5.976744186046512,,,,,,1152.25
572,1992,GA,public,2592.738556174603,6638081.488372093,507261.22222222225,3568195.0102282073,1107456.4782608696,15920712.345454546,,,262266.155859375,1591798.0350877193,0.10592091639327304,0.04092327815044675,,,,88.61290322580645,279.258064516129,90.08064516129032,10.838709677419354,,,,,,3334.5079365079364
573,1992,GU,public,1624.899057,2361306.0,,421625.5,351744.0,33231246.0,,,111359.0,1939680.5,0.0487405768004144,0.0434063650850533,,,,26.0,99.0,8.0,0.0,,,,,,2508.0
